"GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Slc4a5",-0.115258,7.981473,-1.21677520982499,0.243822041038134,0.436775546864645,-6.5460553962683
"Tmem134",0.128319999999999,11.54124,1.2167270702226,0.243839793500901,0.436775546864645,-6.54611186818185
"Ikzf3",0.0965199999999997,6.374132,1.21667278609612,0.243859813091231,0.436776174342949,-6.54617554598849
"Pcnxl2",-0.0999260000000004,7.260537,-1.21654633270569,0.24390645314878,0.436824477669314,-6.54632387280197
"Apc2",0.112598,7.470099,1.21646969035899,0.243934724683232,0.43683987873515,-6.54641376638751
"Nxph3",-0.12776,7.440868,-1.2163042083012,0.243995775780356,0.436913974435818,-6.54660784421023
"Mroh9",-0.103282,4.705659,-1.21621021774675,0.244030456905556,0.436919378755981,-6.54671806709995
"Eya3",0.108322,9.324577,1.21618938254275,0.244038145308045,0.436919378755981,-6.54674249964892
"Sertm1",0.106266,4.739567,1.21566602265324,0.244231332373711,0.437230003764158,-6.5473561103915
"Gm2518",0.0969920000000002,6.353432,1.21541793702285,0.244322949482106,0.437323506061555,-6.54764690262712
"Hrct1",-0.149230000000001,7.190079,-1.21535581350453,0.244345895660289,0.437329326914836,-6.54771971286693
"Gosr2",0.0890459999999999,9.197425,1.21504351399329,0.244461273229662,0.437500566838964,-6.54808568975691
"Vdr",-0.0857199999999997,10.56716,-1.21478198028258,0.244557928267749,0.437638275051466,-6.54839211684916
"Lrpprc",0.151702,6.849005,1.21471825690993,0.244581483030545,0.437645158112512,-6.54846677053449
"Sox21",-0.0801080000000005,7.74097,-1.2145866015677,0.244630153823103,0.437696978148081,-6.54862099836734
"B020004J07Rik",0.108986,6.070257,1.21452627512494,0.244652458027057,0.437701618026816,-6.54869166334829
"Mdm4",-0.120079999999999,8.287034,-1.21426964034626,0.244747360066083,0.437787165396995,-6.54899224760634
"Ube2k",0.076360000000001,12.07946,1.2142255004797,0.244763685619946,0.437787165396995,-6.549043941383
"Afap1l1",0.113571999999999,5.626576,1.21420487488686,0.244771314484443,0.437787165396995,-6.54906809623183
"Flywch2",-0.10979,8.406785,-1.2141837348558,0.244779133818296,0.437787165396995,-6.54909285320049
"Tcl1",-0.120176,6.437712,-1.21389462485924,0.244886090157902,0.437943184186709,-6.54943139328452
"Arl6",0.117778,4.746773,1.21383997040916,0.244906313679977,0.437944081299531,-6.54949538486068
"Rbm10",-0.162326,8.911469,-1.2137709745746,0.244931845732591,0.437954470274411,-6.54957616456648
"Zgpat",-0.125805999999999,9.247333,-1.21336924481791,0.245080547840744,0.438185076115263,-6.55004643243215
"Pdc",-0.105214,5.422389,-1.21314014278786,0.245165382476387,0.438276096618714,-6.55031456462392
"Frem3",-0.15121,5.755241,-1.21308549840415,0.245185620228032,0.438276096618714,-6.55037851225842
"Hoxb7",-0.123134,7.735501,-1.21307187243272,0.245190666860051,0.438276096618714,-6.55039445769972
"Tshz3",-0.114814,7.100111,-1.21301500287627,0.245211730431441,0.438278467962056,-6.55046100626629
"Ocel1",-0.109984,8.177588,-1.21290289715602,0.24525325671759,0.438307008162284,-6.55059218461958
"Vmn1r179",-0.108294,4.608919,-1.2128653267745,0.245267174791703,0.438307008162284,-6.55063614468563
"Olfr780",-0.115142,4.277123,-1.21264300596219,0.245349546869414,0.438418929571272,-6.55089625358926
"Fam174b",-0.124108,6.784964,-1.21252774980604,0.245392258899973,0.438436251433939,-6.5510310847705
"Rbp1",-0.119858,7.369705,-1.21251029280811,0.245398728680196,0.438436251433939,-6.55105150574887
"Tdp2",0.133102000000001,7.577631,1.21235806650524,0.245455151265798,0.438448125107598,-6.55122956810022
"Commd6",0.098522,10.077713,1.21234700255531,0.245459252505644,0.438448125107598,-6.55124250913337
"Ncf1",-0.15452,10.22634,-1.21232614433295,0.245466984480049,0.438448125107598,-6.55126690585191
"Hecw1",-0.0840059999999998,7.226893,-1.2122432494372,0.245497714821627,0.438448125107598,-6.55136386010834
"Tmem170b",0.134602,8.510083,1.21222603339879,0.24550409743258,0.438448125107598,-6.55138399539455
"Ikzf4",-0.103084,8.162876,-1.21207499264779,0.245560099264171,0.438479707274309,-6.55156063754322
"Acaa1b",-0.128039999999999,10.78696,-1.21207182590168,0.245561273514515,0.438479707274309,-6.55156434086202
"Fkbp3",-0.12934,10.82783,-1.21193746067019,0.245611101055458,0.438498159674987,-6.55172146569386
"Epb41l3",-0.112894,6.448027,-1.21174079554833,0.245684045860783,0.438560210906754,-6.55195141774204
"1700012P22Rik",0.123132,6.84664,1.21173726270905,0.245685356375755,0.438560210906754,-6.55195554826265
"Fam167a",-0.135368,5.841202,-1.21162568048937,0.245726750859872,0.43856382223534,-6.55208600280885
"Calhm2",-0.129516,6.85144,-1.21162533495688,0.245726879053053,0.43856382223534,-6.55208640676747
"4833427G06Rik",-0.109522,4.804663,-1.21108406700292,0.245927754346834,0.438887062044989,-6.55271908334469
"Usp4",0.138766,9.602857,1.21093063543146,0.245984719088047,0.438929396395328,-6.55289838462391
"Atn1",-0.101957999999999,9.446205,-1.21091369651071,0.24599100865261,0.438929396395328,-6.55291817844622
"Ms4a13",-0.100729999999999,5.216391,-1.21079620582433,0.246034637382009,0.438971971533416,-6.55305546495534
"Fxyd1",-0.156786,6.540117,-1.21071981018744,0.246063009197048,0.438987320818642,-6.55314472658988
"Olfr729",-0.109116,5.210942,-1.2100542127742,0.246310306493521,0.439393209029171,-6.55392222619226
"Prkcz",-0.10369,8.604351,-1.20977181550073,0.24641528729051,0.439495026643272,-6.55425199634705
"Nat9",-0.159478,8.425457,-1.20977146236199,0.246415418591132,0.439495026643272,-6.55425240868673
"Olfr23",-0.103778,5.878811,-1.20974096646223,0.246426757486057,0.439495026643272,-6.55428801661702
"Nthl1",-0.151037999999999,7.890571,-1.20926171859963,0.246605003302626,0.439742287267173,-6.55484750538605
"Vgf",-0.121564,7.056976,-1.20912703096504,0.246655115480992,0.439796330044236,-6.55500471157965
"Msmp",0.10517,7.594405,1.2087147228815,0.246808568954917,0.440023762752764,-6.55548586570894
"Hdlbp",0.0992199999999999,11.19885,1.20864410027177,0.24683486083329,0.440023762752764,-6.55556826735168
"Gm20865",0.094356,4.14113,1.20857638888007,0.246860070947661,0.440023762752764,-6.55564726855713
"Olfr165",-0.0921900000000004,5.133041,-1.20857139362465,0.246861930846345,0.440023762752764,-6.55565309655114
"Rbm44",0.135662,5.237239,1.2080249035501,0.247065472956316,0.440320693367194,-6.55629057191361
"Dbh",0.123936,6.505932,1.20801765779981,0.247068172536938,0.440320693367194,-6.55629902244203
"Hs3st3b1",0.145484,8.475084,1.20784013590808,0.247134319800486,0.440403234530903,-6.55650604873877
"Itih5",0.123562,5.142197,1.2077843136527,0.247155122836875,0.44040496370692,-6.55657114364258
"Pja2",-0.128228,9.143328,-1.20743509427748,0.247285295788031,0.440583124031204,-6.55697831660868
"Fam222b",-0.084264000000001,9.274572,-1.20696779406388,0.2474595671936,0.440805964150576,-6.55752301688224
"Sptbn4",-0.110618,7.216919,-1.20688887807456,0.247489006941753,0.440823043887749,-6.55761498705223
"Vmn1r201",-0.108972,5.187066,-1.20641845488946,0.247664555596999,0.441086846894626,-6.55816312590705
"Sqrdl",0.0931499999999999,9.383523,1.20638554751508,0.247676839319512,0.441086846894626,-6.55820146322069
"Slc9a6",-0.138414,8.334025,-1.20624176389682,0.247730516672913,0.441109266908995,-6.55836896216461
"Mettl18",-0.167004,6.599664,-1.20618992547925,0.247749871226217,0.441109266908995,-6.55842934671745
"Ccdc112",-0.120142,7.158765,-1.20618005175939,0.247753557842235,0.441109266908995,-6.5584408479905
"C1ql2",0.0966120000000003,6.66084,1.20607291070141,0.247793564546902,0.441109266908995,-6.55856564493888
"Zbtb3",-0.101552,6.855646,-1.2060584672048,0.247798958163837,0.441109266908995,-6.55858246790745
"Olfr809",-0.131659999999999,4.523638,-1.20603260789892,0.247808614999987,0.441109266908995,-6.55861258695751
"Cstf3",-0.11928,9.538406,-1.2058116211695,0.24789115166851,0.441194478636224,-6.55886995496966
"Mcmdc2",-0.126696,6.13051,-1.20573591743157,0.247919431281836,0.441194478636224,-6.55895811310218
"Gm5535",0.123194,7.909907,1.20571202875607,0.24792835556874,0.441194478636224,-6.55898593088983
"Inhbb",0.167454,8.140493,1.20566192602768,0.247947073663092,0.441194478636224,-6.55904427285968
"Pla2g12a",0.142604,6.411506,1.20561047715169,0.247966295812675,0.441194478636224,-6.55910418030137
"Olfr229",0.0858139999999995,4.146521,1.20548294527825,0.248013948816379,0.441194478636224,-6.55925267039583
"Gm15446",-0.152116,10.057054,-1.2054431327235,0.24802882645852,0.441194478636224,-6.5592990230225
"C4a",-0.1032,6.602016,-1.20541993394283,0.248037495982057,0.441194478636224,-6.55932603213151
"Nsmaf",-0.114118,5.088421,-1.20537737936772,0.248053399493873,0.441194478636224,-6.55937557506895
"Uri1",0.156851999999999,9.456936,1.20519464645336,0.248121699508229,0.441194478636224,-6.55958830047616
"Fam163a",-0.0910239999999999,4.478306,-1.2051888981927,0.248123848270399,0.441194478636224,-6.55959499179153
"Rnf44",-0.115364,8.910784,-1.20516313703424,0.248133478248283,0.441194478636224,-6.55962497898564
"Fam170b",-0.108358,8.214721,-1.20516002592945,0.248134641254067,0.441194478636224,-6.55962860042205
"Olfr239",-0.0861360000000001,5.913686,-1.20504052339904,0.248179317377635,0.441238584602703,-6.55976769987058
"Wnk4",0.133462,7.010267,1.20497577376994,0.248203526690842,0.44124422652923,-6.55984306295531
"Selm",-0.123432,6.610084,-1.20492574909305,0.248222231730304,0.44124422652923,-6.55990128519393
"Card14",0.108574,7.493405,1.20454021682409,0.24836642523341,0.441465207614912,-6.56034992899927
"Vegfc",-0.101673999999999,9.176099,-1.20368108971325,0.248687982561661,0.441958007585698,-6.56134927605986
"Rbbp4",-0.0993200000000011,10.45826,-1.20363997215926,0.248703380293204,0.441958007585698,-6.56139708999123
"Mcf2",0.125202,5.845367,1.20337841574799,0.248801345452527,0.442096717381677,-6.56170121227586
"Pcnxl4",0.122282,8.548151,1.2032207078635,0.248860428932132,0.442166321400778,-6.56188455973373
"Samt1",-0.13749,6.324223,-1.20284986214879,0.248999404997539,0.442377853218285,-6.56231561935125
"Nlgn3",-0.126056,7.770282,-1.20264628835851,0.249075720770131,0.44244264102244,-6.56255220139603
"Bmpr1a",0.173166000000001,5.752535,1.20238805802606,0.249172552303477,0.442579243037194,-6.56285225544684
"Svs6",0.154812,4.612456,1.20198340581485,0.249324348030458,0.442813442562933,-6.56332234107975
"Tmem205",-0.218952000000001,8.669268,-1.20132868760972,0.249570102017169,0.443214466202275,-6.56408265701396
"Baz1b",-0.106739999999999,10.12999,-1.20122023928247,0.249610827138967,0.443222296531023,-6.5642085642057
"Ggps1",0.163898,8.350063,1.20121064482085,0.249614430352921,0.443222296531023,-6.56421970281477
"Krtap9-1",0.0859919999999996,9.363024,1.20102633844738,0.249683654708125,0.44330976544724,-6.56443365771605
"Olfr502",0.130086,5.004899,1.20096076894169,0.249708285806282,0.443318052015853,-6.56450976865992
"Tktl1",-0.113444,6.804632,-1.20066463872893,0.249819550199373,0.443442410147472,-6.56485346491491
"Bloc1s6",0.0906960000000002,8.02066,1.20065425958757,0.249823450629844,0.443442410147472,-6.56486550996162
"Cmas",0.121686000000001,9.092319,1.2006149015478,0.249838241617356,0.443442410147472,-6.56491118439996
"Fgf23",0.129328,6.463976,1.20047919540366,0.249889246007089,0.443449229089602,-6.56506866010018
"Cyp17a1",0.117338,5.542261,1.20047894680046,0.249889339450609,0.443449229089602,-6.56506894857026
"Lrrc4c",-0.15967,4.698457,-1.20044528358954,0.249901992831995,0.443449229089602,-6.56510800968368
"Galnt5",-0.13387,5.325037,-1.20036064425052,0.249933809396229,0.443470249416912,-6.56520621702656
"Amigo1",-0.0853359999999996,8.646542,-1.20018313505739,0.250000546636495,0.443553222963407,-6.56541216334116
"Olfr1535",-0.108676,7.135556,-1.20006109084408,0.250046439000168,0.443599203038886,-6.56555374478616
"Neurog3",0.118278,7.238193,1.19978584785512,0.250149962768708,0.4437228836232,-6.56587300662453
"Iqck",-0.111488,7.544528,-1.19976948261881,0.250156119070469,0.4437228836232,-6.56589198723381
"Fam161b",-0.0800179999999998,6.494889,-1.19964280335281,0.250203777459922,0.443742419061968,-6.5660389043421
"Olfr1280",0.11478,4.961728,1.19963397652355,0.250207098490268,0.443742419061968,-6.56604914084539
"Nme8",-0.12415,6.387851,-1.19954252069616,0.250241510091461,0.443768006156443,-6.56615519887126
"Adcy2",-0.109006,5.461661,-1.19886378694018,0.250497008289404,0.444164942402731,-6.56694209660839
"Olfr406",-0.0926880000000002,6.853048,-1.19884164372699,0.250505347142745,0.444164942402731,-6.56696776249896
"Adra1b",-0.111728,8.228694,-1.19875333521246,0.250538605149108,0.444188444386515,-6.56707011583829
"Creb1",-0.10398,10.56733,-1.19851644614898,0.250627837204074,0.444275704714111,-6.56734465011025
"Gm2444",0.109428,5.198762,1.19842412666115,0.250662619041868,0.444301893234652,-6.56745162860046
"Dhodh",0.098274,8.585001,1.19836055598132,0.250686571793741,0.444308884448226,-6.56752528949253
"Ect2l",0.116284,5.425638,1.19798291560193,0.25082889920389,0.444440986250942,-6.56796280509858
"Enpp3",0.105538000000001,6.295323,1.1979624816848,0.250836602248036,0.444440986250942,-6.56798647563491
"Glra2",-0.103414000000001,5.074867,-1.19794302861232,0.250843935710056,0.444440986250942,-6.56800900966124
"Cap2",-0.102662,5.937363,-1.19790686256906,0.250857570105932,0.444440986250942,-6.56805090284758
"Klre1",-0.106718,5.701615,-1.19784684550203,0.250880197471014,0.444440986250942,-6.56812042176321
"Slc5a5",-0.0923680000000003,7.38277,-1.19784420613372,0.250881192590091,0.444440986250942,-6.56812347892895
"Olfr1480",0.083622,3.868075,1.19774307378336,0.250919324748205,0.44447307955956,-6.56824061584681
"Foxh1",-0.152316,4.979738,-1.1975400008579,0.25099590736451,0.444573272627927,-6.56847580152709
"Nrxn3",-0.133568,5.34377,-1.19732884219362,0.251075558462264,0.44464675075013,-6.56872031718945
"Cpne9",0.181802,5.278361,1.19732385776155,0.251077438874894,0.44464675075013,-6.5687260885949
"Il4ra",0.096979999999999,11.27489,1.19713621671045,0.25114823573666,0.444736660507837,-6.56894334137937
"D830013O20Rik",-0.10032,6.734424,-1.19694946529712,0.251218712287092,0.444790535711838,-6.56915953663833
"3930402G23Rik",-0.104046,6.301537,-1.1969494445538,0.251218720116089,0.444790535711838,-6.56915956065059
"Cib4",-0.118675999999999,4.995704,-1.19686527872884,0.251250487757877,0.444801973239281,-6.5692569873696
"Ahsa1",0.20474,11.18877,1.19682619272376,0.25126524148039,0.444801973239281,-6.56930222974413
"Myb",0.114488,6.458512,1.19670870424455,0.251309593679623,0.444845024890371,-6.56943821639684
"Zc2hc1b",-0.0917359999999997,5.289914,-1.19623520197311,0.25148840343518,0.445104540165219,-6.56998615997071
"Rpl14",0.0854200000000007,12.44957,1.19621431780605,0.251496292238719,0.445104540165219,-6.57001032336482
"Rxfp1",-0.114096,4.226188,-1.19590127544753,0.251614564091578,0.445278371869427,-6.57037247843566
"Tex10",0.132614000000001,8.241725,1.1957627567566,0.251666912160726,0.445324091913673,-6.57053270449068
"Defb20",-0.123046,6.237459,-1.1957267851836,0.251680507678853,0.445324091913673,-6.57057431072506
"Mep1b",0.0946100000000001,4.462465,1.19544597223967,0.251786660957841,0.445476423649893,-6.57089907578121
"Folh1",0.0924900000000002,4.861555,1.19522062082283,0.251871873657026,0.445527579323524,-6.57115965372535
"Sh3tc2",-0.137728000000001,6.342214,-1.19522019123666,0.251872036118838,0.445527579323524,-6.57116015042548
"S100a10",-0.0948199999999996,12.02787,-1.19521033208662,0.251875764695466,0.445527579323524,-6.57117154982403
"Desi2",0.149206000000001,8.336949,1.19510441916837,0.251915822001919,0.445562942522869,-6.57129400419153
"Fam45a",-0.0878000000000002,11.7124,-1.19482803865348,0.252020375046074,0.445698904893243,-6.57161350814494
"Tmbim7",0.0835600000000008,5.067854,1.19479510557918,0.252032835663535,0.445698904893243,-6.57165157573128
"Zfp106",-0.132682000000001,10.211319,-1.19460138782513,0.252106140712206,0.445793037159997,-6.57187547824295
"Olfr1122",0.0929899999999997,5.103251,1.1944924272877,0.25214737989395,0.445830457673784,-6.5720014038336
"Olfr142",0.12292,5.113278,1.19443511238457,0.252169074426674,0.445833317413911,-6.57206763886084
"Lgmn",-0.0852399999999986,12.36488,-1.19428436663191,0.252226140802484,0.445894344583014,-6.57224183336593
"1700125H20Rik",-0.109072,6.10738,-1.19423785049411,0.252243751988283,0.445894344583014,-6.57229558155301
"Focad",0.149031999999999,7.018816,1.19409836342601,0.252296568023603,0.445917613836493,-6.57245674501406
"Ephb4",-0.119154,5.594421,-1.1940970183335,0.252297077377362,0.445917613836493,-6.57245829906034
"Gimap6",-0.0957440000000001,7.066022,-1.19337293151054,0.252571386904223,0.446355436731946,-6.57329466245621
"Dsc2",-0.154608,5.286692,-1.19333702419972,0.252584995855788,0.446355436731946,-6.57333612678835
"Amigo3",-0.105864,7.181392,-1.19327176289562,0.252609731488846,0.446363626755893,-6.57341148534139
"Gng8",-0.132094,6.589339,-1.19283599783905,0.252774945140563,0.446600730552432,-6.57391458607583
"Crygc",-0.138118000000001,5.919625,-1.19281175571091,0.252784138625305,0.446600730552432,-6.57394256977352
"Ipo9",-0.135233999999999,9.608861,-1.19271936166942,0.252819180131318,0.446624417608686,-6.57404921981504
"Gramd1c",0.12252,6.464884,1.19267034579381,0.252837771492335,0.446624417608686,-6.57410579589614
"Tmppe",0.140464,9.672216,1.19224043980221,0.253000876969224,0.446876986476184,-6.57460192941134
"ENSMUST00000118540 // ENSEMBL // chemokine (C-C motif) ligand 19 [gene_biotype:protein_coding transcript_biotype:protein_coding] // chr4_JH584294_random // 100 // 100 // 0 // --- // 0",0.117546,8.342583,1.19207882247388,0.253062215296327,0.44694977752885,-6.57478840639576
"Msl3",-0.0856599999999995,10.45053,-1.19185111966005,0.253148654433837,0.447033677848741,-6.5750510990554
"Cox6b1",0.0916200000000009,11.07677,1.19184762313905,0.253149981939472,0.447033677848741,-6.57505513254895
"Junb",-0.0832799999999989,11.98244,-1.19157718576363,0.253252673771885,0.447178830279994,-6.57536707269592
"Ins1",-0.11716,7.14311,-1.19152510043152,0.253272455571984,0.447178830279994,-6.57542714469881
"Olfr483",0.140912,5.959642,1.19143323708048,0.253307347814716,0.447198844240611,-6.57553308899568
"Tmem125",0.0972179999999994,8.279999,1.19138921918375,0.253324068346512,0.447198844240611,-6.57558385165987
"Ubfd1",-0.114462,9.696843,-1.1912735248263,0.253368019792817,0.447240878181184,-6.57571726632738
